Time,Press,GeopAlt,Temp,RH,O3_mPa,O3_ppmv,O3_DU,Wind_Dir,Wind_Spd,TPump,O3CellI,GPS_Lat,GPS_Lon,GPS_Alt
sec,hPa,km,C,%,mPa,ppmv,DU,deg,m/s,C,uA,deg,deg,km
6352,12.85,29.318,-48.26,1,13.2117,10.3,170.71,87,30.8,16.32,3.37,-1.2189,36.3303,9000
6354,12.83,29.328,-48.27,1,13.1724,10.3,170.87,87,30.7,16.31,3.36,-1.219,36.3298,9000
6356,12.81,29.339,-48.32,1,13.1728,10.3,171.03,87,30.6,16.3,3.36,-1.219,36.3292,9000
6358,12.79,29.349,-48.39,1,13.2134,10.3,171.19,87,30.5,16.3,3.37,-1.219,36.3286,9000
6360,12.77,29.359,-48.45,1,13.1746,10.3,171.36,87,30.4,16.31,3.36,-1.219,36.328,9000
6362,12.75,29.369,-48.47,1,13.1357,10.3,171.52,87,30.3,16.31,3.35,-1.219,36.3275,9000
6364,12.74,29.375,-48.51,1,13.2151,10.4,171.6,87,30.3,16.3,3.37,-1.2191,36.3271,9000
6366,12.72,29.385,-48.58,1,13.1758,10.4,171.77,87,30.3,16.29,3.36,-1.2191,36.3266,9000
6368,12.7,29.395,-48.63,1,13.137,10.3,171.93,87,30.3,16.29,3.35,-1.2191,36.326,9000
6370,12.68,29.406,-48.49,1,13.1776,10.4,172.09,87,30.3,16.29,3.36,-1.2192,36.3254,9000
6372,12.67,29.411,-48.35,1,13.178,10.4,172.18,87,30.4,16.29,3.36,-1.2192,36.3248,9000
6374,12.64,29.426,-48.45,1,13.0995,10.4,172.42,87,30.5,16.28,3.34,-1.2192,36.3243,9000
6376,12.61,29.442,-48.58,1,13.1003,10.4,172.67,87,30.5,16.27,3.34,-1.2193,36.3238,9000
6378,12.6,29.447,-48.47,1,13.1008,10.4,172.75,87,30.6,16.27,3.34,-1.2193,36.3233,9000
6380,12.58,29.458,-48.44,1,13.1017,10.4,172.91,86,30.7,16.27,3.34,-1.2192,36.3227,9000
6382,12.56,29.468,-48.46,1,13.1026,10.4,173.08,86,30.8,16.27,3.34,-1.2192,36.3222,9000
6384,12.55,29.473,-48.48,1,13.0633,10.4,173.16,86,30.9,16.27,3.33,-1.2193,36.3216,9000
6386,12.53,29.484,-48.48,1,13.0637,10.4,173.32,86,31,16.26,3.33,-1.2193,36.321,9000
6388,12.51,29.494,-48.38,1,13.0642,10.4,173.49,86,31,16.25,3.33,-1.2194,36.3204,9000
6390,12.49,29.505,-48.3,1,13.0249,10.4,173.65,86,31,16.24,3.32,-1.2195,36.3198,9000
6392,12.47,29.515,-48.31,1,13.0258,10.4,173.82,85,31,16.24,3.32,-1.2195,36.3193,9000
6394,12.45,29.526,-48.2,1,13.0267,10.5,173.98,85,31,16.24,3.32,-1.2196,36.3188,9000
6396,12.43,29.537,-47.94,1,13.0271,10.5,174.15,85,31,16.23,3.32,-1.2197,36.3183,9000
6398,12.41,29.547,-47.77,1,13.028,10.5,174.32,85,31,16.23,3.32,-1.2197,36.3177,9000
6400,12.39,29.558,-47.79,1,12.9495,10.5,174.48,85,31,16.24,3.3,-1.2197,36.3171,9000
6402,12.38,29.563,-47.79,1,12.95,10.5,174.56,85,31,16.24,3.3,-1.2198,36.3165,9000
6404,12.35,29.579,-47.6,1,12.9513,10.5,174.81,85,31,16.24,3.3,-1.2198,36.3159,9000
6406,12.34,29.585,-47.39,1,12.9518,10.5,174.89,85,31,16.24,3.3,-1.2199,36.3154,9000
6408,12.32,29.595,-47.32,1,12.9522,10.5,175.06,85,31,16.23,3.3,-1.2199,36.3149,9000
6410,12.3,29.606,-47.27,1,12.9531,10.5,175.23,85,31,16.23,3.3,-1.22,36.3144,9000
6412,12.28,29.617,-47.2,1,12.9541,10.5,175.39,85,31.1,16.23,3.3,-1.22,36.3138,9000
6414,12.27,29.622,-46.93,1,12.9536,10.6,175.48,85,31.2,16.21,3.3,-1.22,36.3132,9000
6416,12.26,29.628,-46.7,1,12.9541,10.6,175.56,85,31.3,16.21,3.3,-1.2201,36.3126,9000
6418,12.24,29.638,-46.62,1,12.8755,10.5,175.73,85,31.4,16.21,3.28,-1.2201,36.3121,9000
6420,12.23,29.644,-46.63,1,12.876,10.5,175.81,85,31.5,16.21,3.28,-1.2201,36.3116,9000
6422,12.21,29.655,-46.61,1,12.8769,10.5,175.98,85,31.7,16.21,3.28,-1.2202,36.311,9000
6424,12.2,29.66,-46.53,1,12.9167,10.6,176.06,85,31.8,16.2,3.29,-1.2203,36.3105,9000
6426,12.18,29.671,-46.37,1,12.8778,10.6,176.23,86,31.9,16.2,3.28,-1.2204,36.3099,9000
6428,12.17,29.677,-46.14,1,12.8779,10.6,176.31,86,32,16.19,3.28,-1.2204,36.3093,9000
6430,12.15,29.687,-45.92,1,12.9185,10.6,176.48,86,32.1,16.19,3.29,-1.2205,36.3087,9000
6432,12.12,29.704,-45.72,1,12.8797,10.6,176.73,86,32.2,16.18,3.28,-1.2205,36.3081,9000
6434,12.1,29.715,-45.69,1,12.8409,10.6,176.9,86,32.3,16.18,3.27,-1.2205,36.3075,9000
6436,12.08,29.726,-45.73,1,12.9209,10.7,177.07,87,32.3,16.17,3.29,-1.2206,36.307,9000
6438,12.06,29.737,-45.76,1,12.8423,10.6,177.23,87,32.3,16.17,3.27,-1.2206,36.3064,9000
6440,12.05,29.742,-45.72,1,12.8428,10.7,177.32,87,32.3,16.18,3.27,-1.2206,36.3058,9000
6442,12.04,29.748,-45.68,1,12.8433,10.7,177.4,87,32.3,16.18,3.27,-1.2206,36.3051,9000
6444,12.02,29.759,-45.67,1,12.8442,10.7,177.57,88,32.2,16.18,3.27,-1.2207,36.3045,9000
6446,12.01,29.765,-45.66,1,12.8443,10.7,177.65,88,32.2,16.17,3.27,-1.2207,36.304,9000
6448,11.99,29.776,-45.65,1,12.8452,10.7,177.82,88,32.2,16.17,3.27,-1.2207,36.3035,9000
6450,11.97,29.787,-45.53,1,12.8064,10.7,177.99,88,32.2,16.17,3.26,-1.2207,36.3029,9000
6452,11.96,29.792,-45.26,1,12.8069,10.7,178.08,88,32.2,16.17,3.26,-1.2207,36.3023,9000
6454,11.94,29.803,-44.99,1,12.8074,10.7,178.25,88,32.3,16.16,3.26,-1.2208,36.3016,9000
6456,11.92,29.815,-44.89,1,12.8083,10.7,178.42,88,32.3,16.16,3.26,-1.2208,36.301,9000
6458,11.91,29.82,-44.99,1,12.8088,10.8,178.5,88,32.3,16.16,3.26,-1.2208,36.3005,9000
6460,11.89,29.832,-45.08,1,12.8098,10.8,178.67,88,32.3,16.16,3.26,-1.2208,36.2999,9000
6462,11.88,29.837,-45.18,1,12.8103,10.8,178.76,88,32.3,16.16,3.26,-1.2209,36.2994,9000
6464,11.86,29.848,-45.27,1,12.7714,10.8,178.93,88,32.2,16.16,3.25,-1.2209,36.2988,9000
6466,11.85,29.854,-45.18,1,12.6919,10.7,179.01,88,32.1,16.15,3.23,-1.2209,36.2982,9000
6468,11.84,29.86,-45.03,1,12.6924,10.7,179.1,88,32,16.15,3.23,-1.221,36.2976,9000
6470,11.82,29.871,-44.96,1,12.6527,10.7,179.27,88,31.8,16.13,3.22,-1.221,36.297,9000
6472,11.81,29.877,-44.85,1,12.6532,10.7,179.35,88,31.6,16.13,3.22,-1.221,36.2964,9000
6474,11.79,29.888,-44.75,1,12.6541,10.7,179.52,88,31.4,16.13,3.22,-1.221,36.2958,9000
6476,11.78,29.894,-44.65,1,12.6546,10.7,179.6,88,31.2,16.13,3.22,-1.2211,36.2953,9000
6478,11.75,29.911,-44.35,1,12.6561,10.8,179.86,88,31,16.13,3.22,-1.2211,36.2948,9000
6480,11.73,29.922,-44.17,1,12.6571,10.8,180.03,88,30.8,16.13,3.22,-1.2211,36.2942,9000
6482,11.72,29.928,-44.13,1,12.6571,10.8,180.11,88,30.6,16.12,3.22,-1.2211,36.2936,9000
6484,11.7,29.939,-44.09,1,12.6581,10.8,180.28,88,30.5,16.13,3.22,-1.2211,36.293,9000
6486,11.69,29.945,-44.06,1,12.6586,10.8,180.37,88,30.5,16.13,3.22,-1.2212,36.2924,9000
6488,11.67,29.956,-44.02,1,12.6198,10.8,180.54,88,30.5,16.13,3.21,-1.2212,36.2919,9000
6490,11.65,29.968,-43.96,1,9000,9000,180.54,88,30.50 90,3.05,3.21,-1.2212,36.2913,9000
6492,11.63,29.979,-43.9,1,9000,9000,180.54,88,30.60 90,3.05,3.21,-1.2212,36.2908,9000
6494,11.62,29.985,-43.84,1,9000,9000,180.54,88,30.70 90,3.05,3.21,-1.2213,36.2902,9000
6496,11.6,29.997,-43.78,1,9000,9000,180.54,88,30.80 90,3.05,3.21,-1.2213,36.2897,9000
6498,11.58,30.008,-43.73,1,9000,9000,180.54,89,31.00 90,3.05,3.21,-1.2213,36.2891,9000
6500,11.56,30.02,-43.67,1,9000,9000,180.54,89,31.10 90,3.05,3.21,-1.2214,36.2885,9000
6502,11.55,30.026,-43.65,1,12.5456,10.9,180.54,89,31.2,16.12,3.19,-1.2214,36.2879,9000
6504,11.53,30.038,-43.63,1,12.5059,10.8,180.71,89,31.3,16.1,3.18,-1.2214,36.2873,9000
6506,11.52,30.043,-43.72,1,12.5064,10.9,180.8,89,31.3,16.1,3.18,-1.2214,36.2867,9000
6508,11.5,30.055,-43.85,1,12.5074,10.9,180.97,89,31.3,16.1,3.18,-1.2214,36.2861,9000
6510,11.48,30.067,-44,1,12.508,10.9,181.14,89,31.3,16.09,3.18,-1.2215,36.2855,9000
6512,11.47,30.073,-43.98,1,12.4288,10.8,181.23,89,31.3,16.09,3.16,-1.2215,36.285,9000
6514,11.45,30.084,-43.82,1,12.4298,10.9,181.4,90,31.2,16.09,3.16,-1.2215,36.2845,9000
6516,11.44,30.09,-43.65,1,12.3905,10.8,181.48,90,31.2,16.09,3.15,-1.2215,36.284,9000
6518,11.42,30.102,-43.52,1,12.3911,10.9,181.66,90,31.1,16.08,3.15,-1.2214,36.2834,9000
6520,11.4,30.114,-43.56,1,12.3523,10.8,181.83,90,31.1,16.08,3.14,-1.2214,36.2828,9000
6522,11.39,30.12,-43.64,1,12.3125,10.8,181.91,90,31,16.07,3.13,-1.2215,36.2822,9000
6524,11.37,30.131,-43.76,1,12.3135,10.8,182.08,90,31,16.08,3.13,-1.2215,36.2816,9000
6526,11.35,30.143,-43.87,1,12.3145,10.8,182.25,90,31.1,16.08,3.13,-1.2216,36.281,9000
6528,11.33,30.155,-43.97,1,12.3155,10.9,182.43,90,31.1,16.08,3.13,-1.2216,36.2805,9000
6530,11.32,30.161,-43.92,1,12.3156,10.9,182.51,90,31.2,16.07,3.13,-1.2216,36.28,9000
6532,11.31,30.167,-43.81,1,12.2763,10.9,182.6,90,31.3,16.07,3.12,-1.2216,36.2795,9000
6534,11.29,30.179,-43.58,1,12.2768,10.9,182.77,90,31.4,16.06,3.12,-1.2215,36.2789,9000
6536,11.28,30.185,-43.07,1,12.2769,10.9,182.86,90,31.5,16.05,3.12,-1.2215,36.2783,9000
6538,11.27,30.191,-42.86,1,12.2376,10.9,182.94,90,31.6,16.05,3.11,-1.2215,36.2777,9000
6540,11.25,30.203,-42.91,1,12.1589,10.8,183.11,90,31.7,16.05,3.09,-1.2215,36.2771,9000
6542,11.24,30.209,-43.01,1,12.1594,10.8,183.2,90,31.8,16.05,3.09,-1.2215,36.2765,9000
6544,11.22,30.221,-43.12,1,12.1604,10.8,183.37,90,31.8,16.05,3.09,-1.2215,36.276,9000
6546,11.2,30.233,-43.14,1,12.1207,10.8,183.54,89,31.9,16.03,3.08,-1.2215,36.2754,9000
6548,11.18,30.245,-43.13,1,12.1217,10.8,183.71,89,31.9,16.03,3.08,-1.2216,36.2748,9000
6550,11.17,30.251,-43.07,1,12.1223,10.9,183.8,89,31.9,16.03,3.08,-1.2216,36.2743,9000
6552,11.15,30.263,-42.94,1,12.1233,10.9,183.97,89,31.9,16.03,3.08,-1.2216,36.2737,9000
6554,11.13,30.275,-42.69,1,12.0844,10.9,184.14,89,31.8,16.03,3.07,-1.2215,36.2731,9000
6556,11.12,30.281,-42.38,1,12.0048,10.8,184.22,89,31.7,16.02,3.05,-1.2215,36.2725,9000
6558,11.11,30.287,-41.96,1,12.0053,10.8,184.31,89,31.7,16.02,3.05,-1.2215,36.2719,9000
6560,11.09,30.299,-41.56,1,11.9664,10.8,184.48,88,31.6,16.02,3.04,-1.2216,36.2713,9000
6562,11.07,30.312,-41.44,1,11.9276,10.8,184.65,88,31.5,16.02,3.03,-1.2217,36.2708,9000
6564,11.05,30.324,-41.55,1,11.8887,10.8,184.82,88,31.4,16.03,3.02,-1.2217,36.2702,9000
6566,11.03,30.336,-41.63,1,11.8898,10.8,184.99,88,31.3,16.03,3.02,-1.2217,36.2697,9000
6568,11.02,30.342,-41.57,1,11.8899,10.8,185.08,88,31.2,16.02,3.02,-1.2217,36.2692,9000
6570,11,30.354,-41.47,1,11.8909,10.8,185.25,88,31.1,16.02,3.02,-1.2217,36.2686,9000
6572,10.99,30.361,-41.38,1,11.9313,10.9,185.33,88,31,16.02,3.03,-1.2217,36.268,9000
6574,10.97,30.373,-41.3,1,11.932,10.9,185.5,88,30.9,16.01,3.03,-1.2217,36.2675,9000
6576,10.96,30.379,-41.13,1,11.9724,10.9,185.59,88,30.8,16.01,3.04,-1.2218,36.2669,9000
6578,10.94,30.392,-40.94,1,12.0134,11,185.76,88,30.7,16.01,3.05,-1.2218,36.2663,9000
6580,10.93,30.398,-40.95,1,12.0139,11,185.85,88,30.7,16.01,3.05,-1.2219,36.2658,9000
6582,10.91,30.41,-40.97,1,12.0549,11,186.02,88,30.6,16.01,3.06,-1.2219,36.2653,9000
6584,10.89,30.423,-40.98,1,12.0559,11.1,186.2,88,30.5,16.01,3.06,-1.2219,36.2648,9000
6586,10.88,30.429,-41.08,1,12.096,11.1,186.29,88,30.4,16,3.07,-1.2219,36.2642,9000
6588,10.86,30.441,-41.15,1,12.0967,11.1,186.46,87,30.3,15.99,3.07,-1.2219,36.2637,9000
6590,10.84,30.454,-41.18,1,12.0977,11.2,186.64,87,30.1,15.99,3.07,-1.2219,36.2631,9000
6592,10.82,30.467,-41.19,1,12.0984,11.2,186.81,87,30,15.98,3.07,-1.2219,36.2625,9000
6594,10.81,30.473,-41.21,1,12.099,11.2,186.9,87,29.8,15.98,3.07,-1.222,36.2619,9000
6596,10.8,30.479,-41.22,1,12.0995,11.2,186.99,87,29.7,15.98,3.07,-1.2221,36.2614,9000
6598,10.79,30.485,-41.24,1,12.1001,11.2,187.08,87,29.5,15.98,3.07,-1.2221,36.2609,9000
6600,10.78,30.492,-41.26,1,12.0607,11.2,187.17,87,29.4,15.98,3.06,-1.2221,36.2604,9000
6602,10.76,30.504,-41.2,1,12.0614,11.2,187.34,87,29.3,15.97,3.06,-1.2221,36.2599,9000
6604,10.74,30.517,-41.18,1,9000,9000,187.34,87,29.20 90,3.08,3.06,-1.2221,36.2593,9000
6606,10.73,30.523,-41.16,1,9000,9000,187.34,87,29.10 90,3.08,3.06,-1.2222,36.2588,9000
6608,10.71,30.536,-41.14,1,9000,9000,187.34,87,29.10 90,3.08,3.06,-1.2222,36.2582,9000
6610,10.69,30.549,-41.12,1,9000,9000,187.34,87,29.20 90,3.08,3.06,-1.2223,36.2577,9000
6612,10.68,30.555,-41.09,1,9000,9000,187.34,87,29.20 90,3.08,3.06,-1.2223,36.2571,9000
6614,10.66,30.568,-41.07,1,12.0669,11.3,187.34,87,29.3,15.98,3.06,-1.2224,36.2566,9000
6616,10.65,30.574,-41.06,1,11.9468,11.2,187.43,87,29.4,15.96,3.03,-1.2224,36.2561,9000
6618,10.63,30.587,-41.04,1,11.9075,11.2,187.61,86,29.6,15.95,3.02,-1.2224,36.2555,9000
6620,10.62,30.593,-41.05,1,11.9081,11.2,187.7,86,29.7,15.95,3.02,-1.2224,36.255,9000
6622,10.61,30.6,-41.11,1,11.9086,11.2,187.79,86,29.8,15.95,3.02,-1.2224,36.2544,9000
6624,10.59,30.612,-41.12,1,11.9098,11.2,187.97,86,30,15.95,3.02,-1.2224,36.2538,9000
6626,10.57,30.625,-41.13,1,11.8705,11.2,188.14,86,30.1,15.94,3.01,-1.2225,36.2533,9000
6628,10.56,30.632,-41.17,1,11.8311,11.2,188.23,86,30.2,15.94,3,-1.2226,36.2527,9000
6630,10.54,30.645,-41.21,1,11.8322,11.2,188.41,86,30.3,15.94,3,-1.2227,36.2522,9000
6632,10.52,30.657,-41.25,1,11.7934,11.2,188.59,86,30.4,15.94,2.99,-1.2227,36.2517,9000
6634,10.51,30.664,-41.28,1,11.7535,11.2,188.67,86,30.4,15.93,2.98,-1.2228,36.2511,9000
6636,10.49,30.677,-41.32,1,11.7547,11.2,188.85,86,30.5,15.93,2.98,-1.2228,36.2506,9000
6638,10.48,30.683,-41.33,1,11.7152,11.2,188.94,86,30.6,15.93,2.97,-1.2228,36.2501,9000
6640,10.46,30.696,-41.15,1,11.6364,11.1,189.12,86,30.7,15.93,2.95,-1.2228,36.2495,9000
6642,10.45,30.703,-41.09,1,11.6366,11.1,189.2,86,30.8,15.92,2.95,-1.2228,36.249,9000
6644,10.43,30.716,-41.14,1,11.6377,11.2,189.38,86,30.9,15.93,2.95,-1.2229,36.2484,9000
6646,10.42,30.722,-41.04,1,11.6379,11.2,189.47,86,31.1,15.92,2.95,-1.2229,36.2479,9000
6648,10.41,30.729,-41,1,9000,9000,189.47,86,31.20 90,3.09,2.95,-1.223,36.2473,9000
6650,10.39,30.742,-41,1,9000,9000,189.47,86,31.30 90,3.09,2.95,-1.223,36.2468,9000
6652,10.38,30.749,-40.99,1,9000,9000,189.47,86,31.30 90,3.09,2.95,-1.223,36.2463,9000
6654,10.37,30.755,-40.99,1,9000,9000,189.47,86,31.40 90,3.09,2.95,-1.223,36.2457,9000
6656,10.35,30.768,-40.98,1,9000,9000,189.47,86,31.40 90,3.09,2.94,-1.2231,36.2452,9000
6658,10.34,30.775,-40.98,1,9000,9000,189.47,86,31.40 90,3.09,2.94,-1.2231,36.2447,9000
6660,10.32,30.788,-40.97,1,9000,9000,189.47,86,31.40 90,3.09,2.94,-1.2231,36.2441,9000
6662,10.31,30.795,-40.98,1,11.6037,11.3,189.47,86,31.3,15.91,2.94,-1.2231,36.2435,9000
6664,10.3,30.801,-41.03,1,11.5639,11.2,189.56,86,31.2,15.9,2.93,-1.2232,36.2429,9000
6666,10.28,30.814,-41.1,1,11.5246,11.2,189.73,86,31.1,15.89,2.92,-1.2232,36.2424,9000
6668,10.26,30.827,-41.15,1,11.4854,11.2,189.91,86,31,15.88,2.91,-1.2233,36.2419,9000
6670,10.24,30.841,-41.1,1,11.4869,11.2,190.09,86,30.9,15.89,2.91,-1.2233,36.2414,9000
6672,10.23,30.847,-41.09,1,11.4471,11.2,190.18,86,30.7,15.88,2.9,-1.2233,36.2408,9000
6674,10.22,30.854,-41.09,1,11.4477,11.2,190.26,86,30.6,15.88,2.9,-1.2234,36.2403,9000
6676,10.2,30.867,-41.05,1,11.4084,11.2,190.44,86,30.6,15.87,2.89,-1.2234,36.2397,9000
6678,10.19,30.874,-40.95,1,11.409,11.2,190.53,87,30.5,15.87,2.89,-1.2234,36.2391,9000
6680,10.18,30.881,-40.96,1,11.3695,11.2,190.62,87,30.4,15.87,2.88,-1.2234,36.2386,9000
6682,10.17,30.887,-40.97,1,11.3701,11.2,190.71,87,30.4,15.87,2.88,-1.2234,36.238,9000
6684,10.15,30.901,-40.95,1,11.3308,11.2,190.88,87,30.4,15.86,2.87,-1.2235,36.2375,9000
6686,10.14,30.907,-40.94,1,11.331,11.2,190.97,87,30.4,15.86,2.87,-1.2236,36.237,9000
6688,10.12,30.921,-40.97,1,11.2921,11.2,191.15,87,30.3,15.86,2.86,-1.2236,36.2364,9000
6690,10.11,30.928,-41.01,1,11.2927,11.2,191.23,87,30.3,15.86,2.86,-1.2236,36.2359,9000
6692,10.09,30.941,-40.95,1,11.2538,11.2,191.41,88,30.3,15.86,2.85,-1.2236,36.2354,9000
6694,10.08,30.948,-40.82,1,11.2544,11.2,191.5,88,30.3,15.86,2.85,-1.2236,36.2348,9000
6696,10.06,30.961,-40.71,1,11.2556,11.2,191.68,88,30.3,15.86,2.85,-1.2236,36.2343,9000
6698,10.05,30.968,-40.73,1,11.2161,11.2,191.76,88,30.3,15.86,2.84,-1.2237,36.2337,9000
6700,10.03,30.982,-40.77,1,11.2173,11.2,191.94,88,30.2,15.86,2.84,-1.2237,36.2331,9000
6702,10.02,30.988,-40.81,1,11.2179,11.2,192.03,88,30.2,15.86,2.84,-1.2238,36.2326,9000
6704,10,31.002,-40.86,1,11.2187,11.2,192.21,88,30.2,15.85,2.84,-1.2238,36.232,9000
6706,9.99,31.009,-40.87,1,11.1792,11.2,192.29,89,30.2,15.85,2.83,-1.2238,36.2315,9000
6708,9.97,31.022,-40.63,1,11.1403,11.2,192.47,89,30.1,15.85,2.82,-1.2238,36.231,9000
6710,9.96,31.029,-40.43,1,11.1409,11.2,192.56,89,30.1,15.85,2.82,-1.2238,36.2305,9000
6712,9.94,31.043,-40.41,1,11.1016,11.2,192.74,89,30,15.84,2.81,-1.2238,36.23,9000
6714,9.93,31.05,-40.54,1,11.1022,11.2,192.82,89,30,15.84,2.81,-1.2238,36.2294,9000
6716,9.91,31.064,-40.45,1,11.1034,11.2,193,89,29.9,15.84,2.81,-1.2238,36.2288,9000
6718,9.9,31.07,-40.44,1,11.1036,11.2,193.09,89,29.9,15.83,2.81,-1.2238,36.2283,9000
6720,9.89,31.077,-40.5,1,11.0641,11.2,193.18,89,29.8,15.83,2.8,-1.2239,36.2277,9000
6722,9.88,31.084,-40.56,1,11.0647,11.2,193.27,89,29.8,15.83,2.8,-1.2239,36.2272,9000
6724,9.86,31.098,-40.61,1,11.0659,11.2,193.44,89,29.7,15.83,2.8,-1.2239,36.2267,9000
6726,9.85,31.105,-40.43,1,11.0264,11.2,193.53,89,29.6,15.84,2.79,-1.2239,36.2262,9000
6728,9.83,31.119,-40.33,1,11.0273,11.2,193.71,89,29.6,15.83,2.79,-1.2239,36.2257,9000
6730,9.82,31.126,-40.32,1,11.0279,11.2,193.8,89,29.5,15.83,2.79,-1.2238,36.2252,9000
6732,9.8,31.14,-40.31,1,10.989,11.2,193.97,89,29.5,15.83,2.78,-1.2238,36.2246,9000
6734,9.79,31.147,-40.35,1,10.9491,11.2,194.06,89,29.4,15.82,2.77,-1.2238,36.224,9000
6736,9.77,31.16,-40.41,1,10.9503,11.2,194.24,89,29.4,15.82,2.77,-1.2239,36.2235,9000
6738,9.76,31.167,-40.47,1,10.9509,11.2,194.33,89,29.4,15.82,2.77,-1.2239,36.2229,9000
6740,9.75,31.174,-40.51,1,10.911,11.2,194.42,89,29.3,15.81,2.76,-1.2239,36.2224,9000
6742,9.74,31.181,-40.56,1,10.9116,11.2,194.5,89,29.3,15.81,2.76,-1.224,36.2219,9000
6744,9.73,31.188,-40.6,1,10.9122,11.2,194.59,89,29.3,15.81,2.76,-1.2239,36.2214,9000
6746,9.72,31.195,-40.45,1,10.8727,11.2,194.68,89,29.3,15.81,2.75,-1.2239,36.2209,9000
6748,9.71,31.202,-40.38,1,10.8332,11.2,194.77,89,29.3,15.81,2.74,-1.2239,36.2204,9000
6750,9.69,31.216,-40.39,1,10.834,11.2,194.95,89,29.3,15.8,2.74,-1.2239,36.2199,9000
6752,9.67,31.231,-40.39,1,10.8356,11.2,195.12,89,29.3,15.81,2.74,-1.2239,36.2193,9000
6754,9.65,31.245,-40.5,1,10.7967,11.2,195.3,89,29.3,15.81,2.73,-1.2239,36.2188,9000
6756,9.64,31.252,-40.52,1,10.797,11.2,195.39,90,29.4,15.8,2.73,-1.224,36.2182,9000
6758,9.63,31.259,-40.54,1,10.7976,11.2,195.48,90,29.4,15.8,2.73,-1.224,36.2177,9000
6760,9.62,31.266,-40.59,1,10.758,11.2,195.57,90,29.5,15.8,2.72,-1.224,36.2172,9000
6762,9.61,31.273,-40.64,1,10.7181,11.2,195.65,90,29.5,15.79,2.71,-1.224,36.2167,9000
6764,9.59,31.287,-40.69,1,10.7194,11.2,195.83,90,29.6,15.79,2.71,-1.224,36.2162,9000
6766,9.58,31.294,-40.76,1,10.6802,11.1,195.92,90,29.7,15.8,2.7,-1.224,36.2157,9000
6768,9.56,31.309,-40.61,1,10.6807,11.2,196.09,90,29.8,15.79,2.7,-1.2239,36.2151,9000
6770,9.55,31.316,-40.42,1,10.6415,11.1,196.18,90,29.9,15.8,2.69,-1.2239,36.2145,9000
6772,9.55,31.316,-40.44,1,10.6412,11.1,196.18,90,30,15.79,2.69,-1.224,36.214,9000
6774,9.54,31.323,-40.49,1,10.6016,11.1,196.27,90,30.1,15.79,2.68,-1.224,36.2134,9000
6776,9.52,31.337,-40.57,1,10.5627,11.1,196.45,90,30.1,15.79,2.67,-1.224,36.2129,9000
6778,9.5,31.351,-40.69,1,10.5639,11.1,196.62,90,30.2,15.79,2.67,-1.224,36.2124,9000
6780,9.48,31.366,-40.76,1,10.5648,11.1,196.8,90,30.3,15.78,2.67,-1.224,36.2118,9000
6782,9.47,31.373,-40.67,1,10.5252,11.1,196.88,90,30.3,15.78,2.66,-1.224,36.2113,9000
6784,9.46,31.38,-40.45,1,10.5259,11.1,196.97,90,30.4,15.78,2.66,-1.224,36.2108,9000
6786,9.46,31.38,-40.42,1,10.4857,11.1,196.97,90,30.4,15.78,2.65,-1.224,36.2102,9000
6788,9.45,31.387,-40.46,1,10.4863,11.1,197.06,90,30.4,15.78,2.65,-1.224,36.2097,9000
6790,9.44,31.395,-40.51,1,10.4869,11.1,197.15,90,30.4,15.78,2.65,-1.224,36.2091,9000
6792,9.42,31.409,-40.6,1,10.4878,11.1,197.32,90,30.4,15.77,2.65,-1.224,36.2085,9000
6794,9.41,31.416,-40.75,1,10.4482,11.1,197.41,90,30.4,15.77,2.64,-1.224,36.208,9000
6796,9.39,31.431,-40.78,1,10.4491,11.1,197.59,90,30.4,15.76,2.64,-1.224,36.2075,9000
6798,9.38,31.438,-40.71,1,10.4096,11.1,197.67,90,30.3,15.76,2.63,-1.224,36.2069,9000
6800,9.37,31.445,-40.63,1,10.4102,11.1,197.76,90,30.3,15.76,2.63,-1.224,36.2064,9000
6802,9.35,31.46,-40.68,1,10.4111,11.1,197.94,90,30.3,15.75,2.63,-1.224,36.2059,9000
6804,9.34,31.467,-40.74,1,10.3715,11.1,198.03,90,30.3,15.75,2.62,-1.224,36.2053,9000
6806,9.33,31.474,-40.79,1,10.3721,11.1,198.11,90,30.3,15.75,2.62,-1.224,36.2048,9000
6808,9.32,31.482,-40.84,1,10.3724,11.1,198.2,90,30.2,15.74,2.62,-1.224,36.2042,9000
6810,9.3,31.496,-40.9,1,10.3335,11.1,198.38,90,30.2,15.75,2.61,-1.224,36.2036,9000
6812,9.29,31.503,-41,1,10.3341,11.1,198.46,90,30.2,15.75,2.61,-1.2241,36.2031,9000
6814,9.28,31.511,-41.04,1,10.3347,11.1,198.55,90,30.2,15.75,2.61,-1.2241,36.2025,9000
6816,9.27,31.518,-41.05,1,10.2952,11.1,198.64,90,30.1,15.75,2.6,-1.2241,36.202,9000
6818,9.25,31.533,-40.94,1,10.2961,11.1,198.82,90,30.1,15.74,2.6,-1.2241,36.2015,9000
6820,9.23,31.548,-40.78,1,10.2973,11.2,198.99,90,30,15.74,2.6,-1.224,36.201,9000
6822,9.22,31.555,-40.77,1,10.2577,11.1,199.08,90,29.9,15.74,2.59,-1.224,36.2004,9000
6824,9.21,31.562,-40.76,1,10.2584,11.1,199.17,90,29.8,15.74,2.59,-1.224,36.1999,9000
6826,9.19,31.577,-40.76,1,10.2593,11.2,199.34,90,29.7,15.73,2.59,-1.224,36.1993,9000
